text,label,score,source_url,char_len,word_len
"Wednesdays, June 11 - July 30, 2025 | Various shifts and times from 5:30 - 9 pm",EVENT,3,https://www.boulderdowntown.com/events/volunteer,79,17
"Grab your friends and co-workers to volunteer at Boulder County's premier free outdoor summer concert series! From alternative to oldies and everything in between, Bands on the Bricks is a fun time for all. We are looking for volunteers to help run the bar, sell drink tickets, and greet/float. See you on the bricks!",NON-EVENT,1,https://www.boulderdowntown.com/events/volunteer,317,54
"Friday, July 18 - Sunday, July 20, 2025 | Various shifts and times throughout the weekend",EVENT,2,https://www.boulderdowntown.com/events/volunteer,89,16
"Sign up to help out at Boulder's oldest arts festival! Pearl Street Arts Fest is a juried celebration of visual arts celebrating painting, photography, jewelry and more. The event features artists from around the country, children's art activities, live interactive performances, and more. We are looking for enthusiastic volunteers to help with event set-up, water purveying, and booth sitting for artists.",NON-EVENT,1,https://www.boulderdowntown.com/events/volunteer,407,61
"Happy Hour in Downtown Boulder After the sun sets over the Flatirons, Downtown Boulder transforms effortlessly into a vibrant nightlife scene with tons of great live music and bars. (Be sure to check our for performance listings.) With award-wining mixologists and a ton of options all within the walkable downtown district, there is no shortage of happenings and deliciously creative libations to enjoy! C heckout some of our favorite happy hours below. Monday - Friday, 2 PM - 5 PM Monday - Friday, 3 PM - 5 PM Specials on drinks from 3-5pm, Monday-Friday Daily, 2:30 PM - 5:30 PM; Online 2:30 PM - 4:30 PM 2 for $12 sushi rolls $12 sake bomb (21oz Kirin and large hot sake) $7.5 large flasks fruit infused sake Daily, 3 PM - 8 PM Food: Free chips and salsa after you order from the bar | Drinks: $1 off all House and Coin Margaritas, $4 off Party Margs, $1 off all Draft Beers, $1 off Large Chips & Queso or Guac Daily, 5 PM - 7 PM Food Specials: $7 small bites | Drink Specials: $9 Cocktails, $1 off wine. Jill's Restaurant at the St Julien Hotel and Spa Food Specials under $15 | Drinks: $6 Draft Beers, $10 Cocktails, $9 House Wines Daily, 3 PM - 6 PM; All day Monday Food Specials and $2 off all Special Rolls | Drinks: $5 Avery Seasonal Draft, $8 House Wine & Well Cocktails, $6/9 Hot Sake (S/L), $9 Cold Sake (L), $9 Bartender’s Choice Cocktail and Sangria Daily, 3 PM - 7 PM Food Specials: $12 Green Chili Fries, $12 7  Layer Dip, $14 Pedro's Nachos and more. | Drinks: ($6) House Margaritas, ($4) Draft Beer. Wednesday - Saturday, 5 PM - 7 PM Food: $5-9 Soup, Chili, Wings, and more! | Drink Specials: $4 Draft Beer, $8-11 Wine, $8-10 Cocktails. Monday - Friday, 3 PM - 6 PM; Thursday - Saturday, 8 PM - 10 PM Daily, Drinks: 3 PM - 5 PM; Food: 3:30 PM - 4:30 PM Tuesday - Saturday, 4 PM - 6 PM; Sunday, all day Monday - Friday, 3 PM - 6 PM Food Specials | Drinks: $4 Jameson shots, $2 off 1L Biers, $1 off 0.5L Biers, $4 Well Cocktails, $2 off all Wines Daily, 3 PM - 6 PM Food Specials: Soup, Chili, appetizers $5 - $9 | Drinks:  $8 - 9 Cocktails, $4 Draft Beers, Wine $6 - $11 Monday - Friday, 4 PM - 6 PM Food Specials | Drinks: Discounted wines, cocktails, and beers Monday - Friday, 4 PM - 5:30 PM; Saturday - Sunday, 2:30 PM - 5 PM Daily, 5 PM - 8 PM Drink Specials | $2 off draft beer, $2 off signature cocktails, $7 well cocktails, and more. Stay for the live music! Tuesday - Sunday, 3 PM - 6 PM Tuesday - Saturday, 3 PM - 5:30 PM; Monday 4 PM - 5:30 PM Daily, 4 PM - 6 PM Drinks: $Espresso Martini, $8 Mojito, $8 Saturn, $9 Pina Colada, $6 Strawberry Daiquiri, $8 Blue Hawaii. Food: $8 Cheeseburger, $4 Fries, $9 Wedge Salad. Monday - Sunday, 4 PM - 7 PM Monday - Friday, 2 PM - 6 PM Appetizers $6 - $14, Drink Specials: $5 House wine, well cocktails, and draft beer flights; 2 for 1 draft pints Beer, Wine, Sake $5.50 | Nigiri and Sashimi $4 | Appetizers $7 | Sushi Rolls $9 Daily, open - 5 PM Join us daily 'til 5 PM for $6 glasses of wine and $6 pitchers of beer. Every day from 2 PM - 5 PM; all day Monday Monday - Saturday, 3 - 6 PM; Sunday, 9 PM - close Food Specials: $3.50 sliders, $5 appetizers | Drinks: $4 Well Cocktails, Drafts, and Wines, $5 Fat Alberts Food Specials | Drinks: $1 off Beers, $8 House Wines, $10 Specialty Cocktails Monday, Wednesday, Thursday & Friday, 3 PM - 6 PM Monday - Friday, 2 PM - 6 PM; All day Sunday; Late Night Happy Hour: Sunday - Thursday, 9 PM - close Screamin' deals on local craft brews, inventive cocktails and patio pounders Everyday from 3:30 - 5:00 PM; All night Monday 3:30 - Close Daily, 5 PM - 6:30 PM, Sunday All Night Happy Hour Food: Reduced prices on select sushi and various menu items Monday - Friday, 3 PM - 6 PM (at the bar); Monday - Thursday, 9:30 PM - close (at the bar) Small bites from $3-4.50. Taco & a margarita for $15.50 Monday - Friday, 4 PM - 5 PM; Saturday - Sunday, 3 PM - 5 PM; Late night happy hour, Wednesdays - Saturdays, 9 PM - close Daily, 2 PM - 5 PM Pizzeria Alberico offers small snacks/bites, rotating beer and house red & white wine for $7, $8 for a few of their house cocktails, $9 for their signature frozen cocktails. Food specials: $7 Appetizers, $1 Off Tacos A` La Carte| Drinks: $2 off Classic Rio Margs, $3 Draft Beers and select cans, $5 Wine. Twice a day happy hour SEVEN days a week 2:30pm - 4:30pm Mon - Sun $2.00 off the entire menu (except our chips section) 8:00pm - 9:00pm Sun - Thurs $1.00 off the entire menu (except our chips section) 8:30pm - 9:30pm Fri - Sat $1.00 off the entire menu (except our chips section) Remember to always drink responsibly. Please don't drink and drive.",NON-EVENT,0,https://www.boulderdowntown.com/dining/happy-hours,4605,900
"There's a good reason Bon Appétit called Boulder, America's Foodiest Town. This weekly blog will help you understand why! Every Friday, check out downtown's food scene and all the incredible opportunities available to tantalize your taste buds!  Check out this list of restaurant specials and promotions compiled weekly - just for YOU!",NON-EVENT,0,https://www.boulderdowntown.com/dining/foodie-friday,335,52
"Food-Related Events and Announcements: May 23, 2025",EVENT,2,https://www.boulderdowntown.com/dining/foodie-friday,51,7
"Take your tastebuds on a culinary adventure across the world simply by stepping , located at 921 Walnut, is open for business and we are loving everything about this French-inspired cafe and bakery. Explore their full of breakfast, lunch and sweet treat options and take a seat inside their cafe or on their beautiful patio! Make sure to give these newbies some local business love and stop by for a bite and sip  soon. reminded us of a must-try menu item. Stop by and order their Colorado Hamachi Sashimi - featuring six pieces of hamachi sashimi served with fresh jalapeños, yuzu soy, and cilantro. We are planning to be regulars on their patio all summer long  - see you there! Speaking of patios…are you looking for amazing food and refreshing beverages with a side of Flatirons views? Look no further than rooftop spots at ! Shoutout to Pasta Jay’s, Centro, for more stellar outdoor dining options. And for additional recommendations, check out our Calling all wine connoisseurs (21+)! ’s (located inside the historic",NON-EVENT,0,https://www.boulderdowntown.com/dining/foodie-friday,1022,173
". On Wednesday, June 11th from 6 PM - 7:30 PM, enjoy light bites paired with featured wine selections from",EVENT,2,https://www.boulderdowntown.com/dining/foodie-friday,106,20
"Tickets are $45 a person (+ tax) * (*benefits extend for one month after attending a tasting). and get your tickets today! - this particular veggie season runs short in Colorado, so be sure to get your fresh finds before it’s too late (typically ends in June)! Incorporate this delicious vegetable in your next meal when you check out their",NON-EVENT,0,https://www.boulderdowntown.com/dining/foodie-friday,340,60
"(YUM!). Make sure to support your local farmers and food vendors when you visit the Boulder Farmers Market happening Wednesdays from 3:30 PM - 7:30 PM and Saturdays, 8 AM - 2 PM on 13th Street (in between Arapahoe Avenue & Canyon Boulevard).",EVENT,2,https://www.boulderdowntown.com/dining/foodie-friday,241,43
"Kids Summer Camp Daily Drop-Ins ! Drop-in spots open each Friday for the following week and offer last minute available spots for AM and PM Food Lab camps. Interested in receiving drop-in notifications? Emergency Family Assistance Fund (EFFA) helps those in our community whose immediate needs for food, shelter and other basic necessities cannot be adequately met by other means, and supports their efforts toward financial stability or self-sufficiency. You can with a financial contribution, volunteering, or donating non-perishable food and cleaning supplies. sole mission is food assistance. They offer clients a choice shopping experience where individuals select preferred foods within their shopping allowances. You can help them with financial assistance, volunteering or by hosting food drives aims to create a more just and less wasteful food system by facilitating the sustainable redistribution of healthy food that would otherwise be wasted to low-income communities, by bicycle. The best way to help them currently is to donate or volunteer. You can learn more about the work they are doing provides nutritious meals and a daily well-being check to Boulder residents, regardless of age or income. The number one way to support them during this time is to contribute financially. You can do that",NON-EVENT,1,https://www.boulderdowntown.com/dining/foodie-friday,1309,202
Bands on the Bricks is Boulder County's premier outdoor summer concert series.,NON-EVENT,1,https://www.boulderdowntown.com/events/bands-on-the-bricks,78,12
"Wednesdays, June 11- July 30, 2025 From rock to reggae and everything in between, Bands on the Bricks is Boulder County's premier outdoor summer concert series taking place in the heart of the city on the bricks of the one-and-only Pearl Street Mall. A not-to-be-missed summer tradition, our 2025 season includes 8 weeks of free concerts. Enjoy performances from the best local musicians along the front range while dancing under the stars.",EVENT,2,https://www.boulderdowntown.com/events/bands-on-the-bricks,440,72
"The beer garden opens at 5:30 pm with the opening band starting at 6:00 pm.  The headlining band plays from 7:00 - 9:00 pm. FNBO card holders: Pay with your FNBO card at the Beer Garden and it's Buy One, Get One Free! If you're interested in sponsorship, please review our . For a customized proposal and detailed benefit package for Downtown Boulder events, please contact our sponsorship department at Graham Good & The Painters Graham Good is hailed as the Messiah of Modern Rock (Nick Stock, This week sponsored by: Martha Piper",NON-EVENT,1,https://www.boulderdowntown.com/events/bands-on-the-bricks,532,93
"Kind Hearted Strangers is an evolving cast of musicians led by singer/songwriter Marc Townes. Tracing its origins to the foothills of Colorado, 2025 finds the band creating and touring out of Nashville, TN. As the name implies, the project acts as the primary vessel for Townes’ artistic endeavors, as he has been joined by a variety of musicians for each album cycle. With a foundation built on well crafted songs, KHS has evolved into a dynamic live band capable of bridging the gap between all out rock n’ roll and harmony-driven acoustic roots.",EVENT,2,https://www.boulderdowntown.com/events/bands-on-the-bricks,548,93
"The band’s latest LP entitled “Now.here” features a collaboration with visual artist/painter Dylan Lynch. This immersive project found the group working in a shared Richmond, VA warehouse space for 5 days. With no prepared material, the artists intentionally put pressure on themselves to create and deliver a Live Concert & Art Exhibition at the end of the week. The resulting album contains brand new material that was recorded live with the same raw energy and passion KHS has been delivering across the country during their busiest era of touring to date. Kind Hearted Strangers - Eukaryote - 2024 Hazel Miller & The Collective Hazel Miller and the Collective is a highly popular and in-demand band in Colorado and beyond. Ms. Miller, an accomplished performer who has been playing in Colorado for almost four decades, and was inducted into the Colorado Music Hall of Fame in 2023. She has shared the stage with notable names such as Herbie Hancock, Michael McDonald, Al Green, and Big Head Todd and the Monsters, among others. Ms. Miller's voice has been described as ""stunning, moving, and powerful."" For more than two decades, The Hazel Miller Band has been one of the most sought-after performers in the state, and in 2020, they renamed to Hazel Miller and the Collective. The band plays an eclectic mix of jazz, R&B, blues, and original music that is guaranteed to make the audience dance and sing along. They create a truly engaging musical experience that excites their listeners. Hazel Miller Band - Let The Good Times Roll The Long Run, 'Colorado's Tribute to The Eagles', hails from the Front Range of the Rocky Mountains in Northern Colorado. Born in 2009, the band immediately hit the road doing Fairs and festivals all over the Four Corners states-region, including many others.  Laden with 4 and 5 part harmonies, the Long Run reproduces the Eagles' hits with an organic 70's sound, accurate lead guitarists, multi-instrumentalists, and a lead-singing drummer. This week sponsored by Caren & Ed Cohen The Long Run - Seven Bridges Road Selasee & The Fafa Family Selasee & The Fafa Family is a 6 piece band formed by Selasee Atiase in 2007. Originally from Ghana, Selasee focuses on reggae/world music made up of some highlife music and what he describes as easy listening reggae music that draws in even people who are not fans of reggae music as well as some pop Born in Accra, Ghana, Selasee Atiase grew up exposed to the colorful and energetic sounds of highlife music as well as reggae, funk, R&B and pop influences. With this exposure Selasee created his own niche—a unique blend of easy listening Reggae music, West African Highlife and some Pop music influences, threading together English and Ghanaian lyrics for a bright and captivating sound. Los Mocochetes is a Xicano/Funk band from the ancestral, occupied and unceded lands of the Tsis tsis'tas, Hinono'eiteen, Ka'igwu, Weenuchiu, Anasazi, Newe, Diné, Ndee, Inday, and Dine'é (commonly referred to as Cheyenne, Arapahoe, Kiowa, Ute, Pueblo, Shoshone, Navajo, Apache) and other peoples now known as Denver, CO. With deep roots from the Mora Valley in northern Nuevo Mexico and to the south from Juarez, MX. By combining elements of cumbia, reggae, hip-hop, rock, funk, and more, Los Mocochetes composes music to unite the gente and create revolutionary music you can dance to. Denver band Dragondeer has conjured the rhythm spirits to concoct a blend of Psychedelic Blues, Retro Funk, Soul and Rock-n-Roll into a genre blur that's aim is to speak to souls and keep the body moving. Four good friends that brew a musical alchemy that is song centric with a proclivity to stretch things out and see where the evening leads. Heard across radio waves, through the trees at festivals like Electric Forrest, Firefly, Telluride Blues, and on stage at Red Rocks, this band keeps growing and morphing and wants you in on the ride. Dragondeer has shared the stage with Nathaniel Rateliff & The Night Sweats, Futurebirds, Neal Francis, Young Gun Silver Fox,  Marcus King, The Revivalists, The Steve Miller Band, Shakey Graves, Dumpstaphunk, Drive By Truckers, and Jerry Joseph. Dragondeer - ""All Day"" | Color Red Music Hailing from Austin, TX, four-piece fuzz rockers The Mammoths fuse ‘70s inspired psychedelia with biting, petrified rock n’ roll. With no shortage of heavy ripping guitars and tight, overdriven vocals, this eclectic outfit continues to craft a species of modern rock that is both refreshing and familiar. Loud, dialed, and daring, these darling rockers from the ‘Live Music Capital of the World’ take no shortcuts, and are committed to gaining fans ‘one sweaty show at a time’.",NON-EVENT,1,https://www.boulderdowntown.com/events/bands-on-the-bricks,4664,772
"Downtown Boulder would like to extend a heartfelt thanks to all of our sponsors who make the events that we produce for the community possible. Please take the time to visit and thank our generous partners. Click on their logos below to visit their websites. If you're interested in sponsorship, please review our 2025 Sponsorship Opportunities brochure below. To download a copy, click the arrow on the menu at the bottom. For a customized proposal and detailed benefit package for Downtown Boulder events, please contact our sponsorship department at Several sponsorship opportunities include onsite exhibitor space. If you are solely interested in exhibiting, please fill out this at least 30 days prior to the event date. A member of the Downtown Boulder team will reach out if your organization is a good fit for the event(s). For more information on exhibiting at events, please reach out to",NON-EVENT,0,https://www.boulderdowntown.com/events/sponsors,897,147
"2025 Community Events & Programs Produced by Downtown Boulder produces a number of community events and programs to provide visitors and locals alike with cultural experiences and community connection. See below for the list of our 2025 programs and events! For information on exhibitor or sponsorship opportunities, please see our If you are an artist or performer looking for opportunities, please visit our Keep informed about monthly events and happenings throughout downtown with our blog. You can subscribe to our monthly events newsletter by filling out the form here and checking the box for ""Special Events - Monthly Updates."" All of the Community Events and Programs listed below are produced by , a 501(c)(3) nonprofit organization.  Please consider supporting our organization with a tax-deductible donation. The Boulder Alley Gallery is part of an ongoing commitment to enhance the downtown district landscape for locals and visitors alike. The project re-purposes alley and back-of-building doors into an outdoor artist gallery featuring the works of local talent.  Property owners and businesses can sponsor a door in their alley.",NON-EVENT,1,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,1145,175
"The 13th Annual Student Banner Project kicks off in mid-January 2025, with 42 new lamp pole banners created by incredible young artists from Columbine Elementary School, Casey Middle School, and Boulder High School around this year's theme of What makes the community's future bright?  The display, presented by",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,311,48
"(Boulder’s only large-scale, inclusive celebration of our community’s vibrant arts and cultural offerings and thriving creativity), runs through April. An unforgettable afternoon exploring Boulder’s tantalizing culinary arts scene and celebrating Colorado’s distinctive wines and distilleries while strolling through some of Downtown Boulder’s most vibrant galleries and retail boutiques. This is a ticketed event for those 21 years of age and older. Tulip Fairy & Elf Festival",NON-EVENT,1,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,477,66
"Sunday, April 27, 2025 (Rain Date: Sunday, May 4)",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,49,9
"Spring officially arrives in Downtown Boulder when the beautiful, colorful Tulip Fairy, along with pint-sized fairies and elves, parade around the Pearl Street Mall ""waking up the tulips"". This beloved springtime tradition features special events and activities for girls and boys and celebrates the more than 15,000 tulips that adorn the world-renowned Pearl Street Mall throughout the spring season.",NON-EVENT,1,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,401,59
"Monday - Fridays, Starting Tuesday, May 27 - August 29, 2025",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,60,11
Children ages 10 and under (along with accompanying adults) will chug along Pearl Street in this one-of-a-kind experience on Downtown Boulder's very own 100% electric kiddie train.,NON-EVENT,0,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,180,27
"Wednesdays, June 11 - July 30, 2025",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,35,7
From oldies to alternative and everything in between Bands on the Bricks is Boulder County's premier outdoor summer concert series. Visit to see this year's concert line-up.,NON-EVENT,1,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,173,27
"July 18 - 20, 2025",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,18,5
"Pearl Street Arts Fest is a juried celebration of visual arts celebrating painting, photography, jewelry and more. The event features artists from around the country, children’s art activities, live interactive performances – and much, much more!",NON-EVENT,1,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,246,36
"October 3 - 5, 2025 For over 35 years, Downtown Boulder’s Fall Fest has been one of Boulder’s most beloved community celebrations. This 3-day autumn festival features live music, great food, local micro brews, wine, and margaritas, with the added excitement of Children’s Activities and featuring Firefly Handmade Markets. 2025 details will be updated in early August.",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,368,57
"The 10th Annual World Singing Day Boulder is a community sing-along where people of all ages, backgrounds and singing abilities are invited. Sing along to popular songs, from the Beatles to Taylor Swift. Lyric booklets provided. No rehearsals or preparation necessary. Just show up and experience the joy of singing together at this favorite annual Boulder event. Each Halloween, Downtown Boulder is invaded by tiny ghosts & goblins, dinosaurs & dragons, fairies & princes, superheroes & animals of every size trick-or-treating along Pearl Street and throughout downtown Boulder.",NON-EVENT,0,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,579,88
"November 23 - December 13, 2025",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,31,6
St. Nick on the Bricks,NON-EVENT,0,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,22,5
"Friday, November 28 and Saturdays, November 29 - December 13, 2025",EVENT,2,https://www.boulderdowntown.com/events/2025-downtown-boulder-events,66,11
"Please note that not all businesses listed below accept the Downtown Boulder Gift Card. To see the list participating businesses, please Advertising / Marketing / Media Alterations / Shoe Repair / Dry Cleaning Architecture / Design / Construction Hair Salons / Day Spas Health / Fitness / Personal Care Hospital / Optics / Medicine Libraries / Reading Rooms / Museums Travel / Tours / Concierge 11 Dollar Bill Boulder, LLC 1125 Building Partnership, LLP & Skodras Building Arapahoe Animal Hospital - Downtown Bank of America, Business Banking Berg Hill Greenleaf & Ruscitti LLP Boulder International Film Festival/ Colorado Film Society Brightside Wealth Advisors - Ameriprise Financial Brock Media/Boulder Magazine/Boulder County Home & Garden 1021 E. South Boulder Road City of Boulder Community Vitality & Parking Services City of Boulder Facilities and Maintenance Daniel M. Day & Associates Dean Callan & Company, Inc. Discovery Map / Oakes Ventures LLC Ed Byrne, PC & Regional Planning Services FNBO (First National Bank of Omaha) Hartman Employment Law Practice LLC Hutchinson Black and Cook, LLC Insight Designs Web Solutions, LLC Joe Chrisman State Farm Agency KW Capital Advisors - Ameriprise Financial Odd Fellows Lodge Boulder Lodge No. 9IOOF Off Broadway Preschool of Fine Arts One Boulder Plaza Mgmt Company Onus IV Therapy + Longevity Parlando School of Musical Arts Pearl Street Mall Properties, Inc. Pearl Street Staging & Design People Productions Media Services, Inc. Porzak, Browning & Bushong LLP Sacred Heart of Jesus Church & School Shear Abby Beauty and Bridal Shoemaker Ghiselli + Schwartz LLC St Julien Hotel & Spa Vail Lizard, LLC (One Boulder Plaza) Vectra Bank - Boulder Canyon Voices for Children, CASA Boulder County Wells Fargo Wealth Management Group WWR Real Estate Services LLC",NON-EVENT,0,https://www.boulderdowntown.com/shopping/services,1812,284
"From sunrise yoga to artist spotlights, downtown  delivers a lively calendar of events 365 days a year! Every week brings new reasons to explore—from major street festivals and seasonal events to niche workshops, live performances, and local happenings. Dive into the calendar and make the most of your downtown experience. Looking for foodie fun?  Check out our",NON-EVENT,0,https://www.boulderdowntown.com/events/event-calendar,362,57
"Explore the cultural heart and soul of Boulder and experience the best people watching, shopping and dining in the state. This is Downtown Boulder!",NON-EVENT,0,https://www.boulderdowntown.com/shop-dine,147,24
"Welcome to the Heart of Boulder With exceptional shopping, dining, lodging, services and special events-not to mention the best people-watching in the state along the Pearl Street Mall-downtown Boulder is where the city comes to life. Welcome to the heart of Boulder!",NON-EVENT,0,https://www.boulderdowntown.com/,267,42
Boulder Go Out to Lunch Day (May 26th),EVENT,2,https://www.boulderdowntown.com/,38,8
"Every last Monday of each month, support local and dine at a a downtown restaurant! Boulder Out to Lunch Day – Buy A Downtown – Accepted at over 100 Downtown Boulder businesses, the gift card makes a great present for everyone on your list including co-workers, friends, family, teachers & coaches! – A History of – — Click To View — ""I had never worked downtown, but I always wanted to. I decided that if I was going to fully commit to my new business, it had to be in downtown Boulder.” “You can walk into my gallery and ask me anything about the pieces, the artists and their stories.”",NON-EVENT,0,https://www.boulderdowntown.com/,588,110
"Submit Your Event to Our Calendar PLEASE READ: Downtown Boulder ONLY accepts events that occur within the Downtown area ) and reserves the right to edit and post entries. For repeating events please make sure to tell us the start and end dates and day of the week in the description box. Also, check the first to see if your event is already listed! if you have questions or need to make updates to an event that you have submitted. Fields marked with * are required This is for our office use and will not appear on the website. Please provide a valid email address single day or consecutive days 1000 Block of Pearl St - 1000 Pearl St 10th & 11th Streets - 10th & Walnut Parking Garage - St. Julien Hotel - 1000 Walnut St 10th to 16th Blocks of Pearl - 11 Dollar Bill Boulder, LLC - 207 Canyon Blvd 1100 Block of Pearl St - 1100 Block of Pearl St 1125 Building Partnership, LLP & Skodras Building - 72 Ridge Rd 1155 Canyon Condominium Association, Inc. - 1155 Canyon Blvd 11th & Canyon - Municipal Building - 1100 Canyon Blvd 11th & Spruce Parking Garage - 1100 Spruce St 11th & Walnut - 1100 Walnut St 1200 Block of Pearl St - 1200 Pearl St 1216-18 Pearl St. Bldg. - 1065 5th St 1300 Block of Pearl - 1300 Pearl St 1400 Block of Pearl Street - 1400 Pearl St 14th & Canyon Permit Only Parking - 1401 Canyon Blvd 14th & Walnut Parking Garage - 1400 Walnut St 1500 Block of Pearl Street - 1500 Pearl St 15th & Pearl Parking Garage - 1500 Pearl St 15th & Spruce Parking Garage - 1500 Spruce St 15th Street Gallery - 1708 15th St 1600 Block of Pearl Street - 1600 Pearl St 1911 11th St LLC - 1911 11th St 8z Real Estate - 1904 Pearl St 900 Block of Pearl Street - 900 Pearl St Abt Associaties - 1881 9th St Active Imprints - 1401 Walnut St Albion SC Boulder County - 795 S Sherman St. allbirds - 1218 Pearl St Alpaca Connection - 1334 Pearl St Alta Cucina - 2021 Broadway Altered Lines LLC - 2425 Canyon Blvd Amante Coffee - 1023 Walnut St AMG National Trust Bank - 1155 Canyon Blvd Amu Sake Bar and Restaurant - 1221 Spruce St Amundsen Sports - 2023 17th St Ana's Art Gallery - 1100 Spruce St ANB Bank - 2595 Canyon Blvd Angie Star Jewelry - 1807 Pearl St Antelope Recovery - 1035 Pearl St Apocalypse - 1813 Pearl St Apptio - 1050 Walnut St Arabesque - 1634 Walnut St Arapahoe Animal Hospital - Downtown - 1730 15th St Arc'teryx - 1600 Pearl St Arcadea Architecture - 741 Pearl St Art + Soul Gallery - 1505 Pearl St Art Mart Gifts - 1326 Pearl St Art Source International Inc. - 1237 Pearl St Athleta - 1133 Pearl St Atomic Physical Therapy - 1800 Broadway The Attic Bar & Bistro - 949 Walnut St Avanti Boulder - 1401 Pearl St Avery Brewing Co. - 4910 Nautilus Ct North Backcountry - 1537 Pearl St Bank of America, Business Banking - 921 Walnut St Bank of Colorado - 1470 Walnut St Barbara & Company - 1505 Pearl St Barchetta - 1644 Walnut St bartaco - 1048 Pearl St BCLP - 1801 13th St Beat Book Shop - 1200 Pearl St Beatrice the Divine - 1123 Walnut St Bedell & Co. Fine Antiques & Estate Jewelry - 767 Pearl St Ben & Jerry's - 1203 Pearl St Berg Hill Greenleaf & Ruscitti LLP - 1712 Pearl St The Bernardi Group at Coldwell Banker - 2700 Canyon Blvd.",NON-EVENT,0,https://www.boulderdowntown.com/events/submit,3151,617
Best Ebike Tours - Ride Colorado - 1247 Pleasant St.,EVENT,2,https://www.boulderdowntown.com/events/submit,52,10
The Bitter Bar - 835 Walnut St Bittner Commercial Advisors - 1100 Spruce St Bitty & Beau's Coffee - 1468 Pearl St Black Diamond - 1427 Pearl St Bliss - 1643 Pearl St Block by Block - 870 Market St Blofish - 1932 14th St Bobbles & Lace - 1505 Pearl St. BoCo Life - 1615 Pearl St Bohemi - 1909 9th St Bohemian Biergarten - 2017 13th St BOK Financial - 2025 Pearl St BOOM Properties - 840 Pearl St Boomtown Accelerator - 2060 Broadway Boulder Arts Association - 2027 Broadway Boulder Associates - 1426 Pearl St Boulder Bazaar - 1500 Pearl St Boulder BCycle - 2454 30th St. Boulder Bookstore - 1107 Pearl St Boulder Bowls (cart) - 1300 block Pearl St Boulder Chamber - 2440 Pearl St Boulder Channel 1 - 1905 15th St. Boulder Civic Area / Boulder Creek -  Broadway & Canyon Boulder County AIDS Project - 2118 14th St Boulder County Courthouse - 1325 Pearl St Boulder County Courthouse Annex - 2045 13th St Boulder Day Nursery Association - 1518 Spruce St Boulder Drum Studio - 1320 Pearl St Boulder Dushanbe Teahouse - 1770 13th St Boulder Economic Council - 2440 Pearl St Boulder Engineering Co. - 1717 15th St Boulder Farmers Markets -  Central Park (13th and Canyon) Boulder Convenience - 1401 Walnut St Boulder High School - 1604 Arapahoe Ave Boulder Insurance Solutions - 4941 10th St Boulder International Film Festival/ Colorado Film Society - 1426 Pearl St Boulder Lifestyle - 885 Arapahoe Ave Boulder Museum of Contemporary Art - 1750 13th St Boulder Nepal - 1328 Pearl St Boulder Olive Oil Company - 2014 Broadway Boulder Psychic Institute - 1332 Pearl St Boulder Public Library District - 1001 Arapahoe Blvd,NON-EVENT,0,https://www.boulderdowntown.com/events/submit,1613,289
Boulder Public Library’s Canyon Gallery & Theater - 1001 Arapahoe Ave,EVENT,2,https://www.boulderdowntown.com/events/submit,69,11
Boulder Shambhala Center - 1345 Spruce St Boulder Spirits - 1428 Pearl Street Boulder Spirits by Vapor Distillery - 5311 Western Ave Boulder Symphony Orchestra - 1820 15th St,NON-EVENT,1,https://www.boulderdowntown.com/events/submit,174,29
Boulder Theater - 2032 14th St,EVENT,2,https://www.boulderdowntown.com/events/submit,30,6
